code	parent	level	unit	name
08920	248	3	xã	Bồ Lý
08923	248	3	thị trấn	Đại Đình
08926	248	3	xã	Tam Quan
08929	248	3	xã	Hồ Sơn
08932	248	3	xã	Minh Quang
249	26	2	huyện	Bình Xuyên
08935	249	3	thị trấn	Hương Canh
08936	249	3	thị trấn	Gia Khánh
08938	249	3	xã	Trung Mỹ
08944	249	3	thị trấn	Bá Hiến
08947	249	3	xã	Thiện Kế
08950	249	3	xã	Hương Sơn
08953	249	3	xã	Tam Hợp
08956	249	3	xã	Quất Lưu
08959	249	3	xã	Sơn Lôi
08962	249	3	thị trấn	Đạo Đức
08965	249	3	xã	Tân Phong
08968	249	3	thị trấn	Thanh Lãng
08971	249	3	xã	Phú Xuân
251	26	2	huyện	Yên Lạc
09025	251	3	thị trấn	Yên Lạc
09028	251	3	xã	Đồng Cương
09031	251	3	xã	Đồng Văn
09034	251	3	xã	Bình Định
09037	251	3	xã	Trung Nguyên
09040	251	3	xã	Tề Lỗ
09043	251	3	thị trấn	Tam Hồng
09046	251	3	xã	Yên Đồng
09049	251	3	xã	Văn Tiến
09052	251	3	xã	Nguyệt Đức
09055	251	3	xã	Yên Phương
09061	251	3	xã	Trung Kiên
09064	251	3	xã	Liên Châu
09067	251	3	xã	Đại Tự
09070	251	3	xã	Hồng Châu
09073	251	3	xã	Trung Hà
252	26	2	huyện	Vĩnh Tường
09076	252	3	thị trấn	Vĩnh Tường
09079	252	3	xã	Kim Xá
09082	252	3	xã	Yên Bình
09085	252	3	xã	Chấn Hưng
09088	252	3	xã	Nghĩa Hưng
09091	252	3	xã	Yên Lập
09097	252	3	xã	Sao Đại Việt
09100	252	3	xã	Đại Đồng
09106	252	3	xã	Lũng Hoà
09112	252	3	thị trấn	Thổ Tang
09118	252	3	xã	Lương Điền
09124	252	3	xã	Tân Phú
09127	252	3	xã	Thượng Trưng
09130	252	3	xã	Vũ Di
09136	252	3	xã	Tuân Chính
09145	252	3	thị trấn	Tứ Trưng
09148	252	3	xã	Ngũ Kiên
09151	252	3	xã	An Nhân
09154	252	3	xã	Vĩnh Thịnh
09157	252	3	xã	Vĩnh Phú
253	26	2	huyện	Sông Lô
08773	253	3	xã	Lãng Công
08776	253	3	xã	Quang Yên
08782	253	3	xã	Hải Lựu
08800	253	3	xã	Đồng Quế
08803	253	3	xã	Nhân Đạo
08806	253	3	xã	Đôn Nhân
08809	253	3	xã	Phương Khoan
08818	253	3	xã	Tân Lập
08824	253	3	thị trấn	Tam Sơn
08830	253	3	xã	Yên Thạch
08848	253	3	xã	Đồng Thịnh
08851	253	3	xã	Tứ Yên
08854	253	3	xã	Đức Bác
08860	253	3	xã	Cao Phong
27		1	tỉnh	Bắc Ninh
256	27	2	thành phố	Bắc Ninh
09163	256	3	phường	Vũ Ninh
09166	256	3	phường	Đáp Cầu
09169	256	3	phường	Thị Cầu
09172	256	3	phường	Kinh Bắc
09181	256	3	phường	Đại Phúc
09184	256	3	phường	Tiền Ninh Vệ
09187	256	3	phường	Suối Hoa
09190	256	3	phường	Võ Cường
09214	256	3	phường	Hòa Long
09226	256	3	phường	Vạn An
09235	256	3	phường	Khúc Xuyên
09244	256	3	phường	Phong Khê
09256	256	3	phường	Kim Chân
09271	256	3	phường	Vân Dương
09286	256	3	phường	Nam Sơn
09325	256	3	phường	Khắc Niệm
09331	256	3	phường	Hạp Lĩnh
258	27	2	huyện	Yên Phong
09193	258	3	thị trấn	Chờ
09196	258	3	xã	Dũng Liệt
09199	258	3	xã	Tam Đa
09202	258	3	xã	Tam Giang
09205	258	3	xã	Yên Trung
09208	258	3	xã	Thụy Hòa
09211	258	3	xã	Hòa Tiến
09217	258	3	xã	Đông Tiến
09220	258	3	xã	Yên Phụ
09223	258	3	xã	Trung Nghĩa
09229	258	3	xã	Đông Phong
09232	258	3	xã	Long Châu
09238	258	3	xã	Văn Môn
09241	258	3	xã	Đông Thọ
259	27	2	thị xã	Quế Võ
09247	259	3	phường	Phố Mới
09250	259	3	xã	Việt Thống
09253	259	3	phường	Đại Xuân
09259	259	3	phường	Nhân Hòa
09262	259	3	phường	Bằng An
09265	259	3	phường	Phương Liễu
09268	259	3	phường	Quế Tân
09274	259	3	phường	Phù Lương
09277	259	3	xã	Phù Lãng
09280	259	3	phường	Phượng Mao
09283	259	3	phường	Việt Hùng
09289	259	3	xã	Ngọc Xá
09292	259	3	xã	Châu Phong
09295	259	3	phường	Bồng Lai
09298	259	3	phường	Cách Bi
09301	259	3	xã	Đào Viên
09304	259	3	xã	Yên Giả
09307	259	3	xã	Mộ Đạo
09310	259	3	xã	Đức Long
09313	259	3	xã	Chi Lăng
260	27	2	huyện	Tiên Du
09319	260	3	thị trấn	Lim
09322	260	3	xã	Phú Lâm
09328	260	3	xã	Nội Duệ
09334	260	3	xã	Liên Bão
09337	260	3	xã	Hiên Vân
09340	260	3	xã	Hoàn Sơn
09343	260	3	xã	Lạc Vệ
09346	260	3	xã	Việt Đoàn
09349	260	3	xã	Phật Tích
09352	260	3	xã	Tân Chi
09355	260	3	xã	Đại Đồng
09358	260	3	xã	Tri Phương
09361	260	3	xã	Minh Đạo
09364	260	3	xã	Cảnh Hưng
261	27	2	thành phố	Từ Sơn
09367	261	3	phường	Đông Ngàn
09370	261	3	phường	Tam Sơn
09373	261	3	phường	Hương Mạc
09376	261	3	phường	Tương Giang
09379	261	3	phường	Phù Khê
09382	261	3	phường	Đồng Kỵ
09383	261	3	phường	Trang Hạ
09385	261	3	phường	Đồng Nguyên
09388	261	3	phường	Châu Khê
09391	261	3	phường	Tân Hồng
09394	261	3	phường	Đình Bảng
09397	261	3	phường	Phù Chẩn
262	27	2	thị xã	Thuận Thành
09400	262	3	phường	Hồ
09403	262	3	xã	Hoài Thượng
09406	262	3	xã	Đại Đồng Thành
09409	262	3	xã	Mão Điền
09412	262	3	phường	Song Hồ
09415	262	3	xã	Đình Tổ
09418	262	3	phường	An Bình
09421	262	3	phường	Trí Quả
09424	262	3	phường	Gia Đông
09427	262	3	phường	Thanh Khương
09430	262	3	phường	Trạm Lộ
09433	262	3	phường	Xuân Lâm
09436	262	3	phường	Hà Mãn
09439	262	3	xã	Ngũ Thái
09442	262	3	xã	Nguyệt Đức
09445	262	3	phường	Ninh Xá
09448	262	3	xã	Nghĩa Đạo
09451	262	3	xã	Song Liễu
263	27	2	huyện	Gia Bình
09454	263	3	thị trấn	Gia Bình
09457	263	3	xã	Vạn Ninh
09460	263	3	xã	Thái Bảo
09463	263	3	xã	Giang Sơn
09466	263	3	xã	Cao Đức
09469	263	3	xã	Đại Lai
09472	263	3	xã	Song Giang
09475	263	3	xã	Bình Dương
09478	263	3	xã	Lãng Ngâm
09481	263	3	thị trấn	Nhân Thắng
09484	263	3	xã	Xuân Lai
09487	263	3	xã	Đông Cứu
09490	263	3	xã	Đại Bái
09493	263	3	xã	Quỳnh Phú
264	27	2	huyện	Lương Tài
09496	264	3	thị trấn	Thứa
09499	264	3	xã	An Thịnh
09502	264	3	xã	Trung Kênh
09505	264	3	xã	Phú Hòa
09508	264	3	xã	An Tập
09511	264	3	xã	Tân Lãng
09514	264	3	xã	Quảng Phú
09517	264	3	xã	Quang Minh
09523	264	3	xã	Trung Chính
09529	264	3	xã	Bình Định
09532	264	3	xã	Phú Lương
09535	264	3	xã	Lâm Thao
30		1	tỉnh	Hải Dương
288	30	2	thành phố	Hải Dương
10507	288	3	phường	Cẩm Thượng
10510	288	3	phường	Bình Hàn
10513	288	3	phường	Ngọc Châu
10514	288	3	phường	Nhị Châu
10516	288	3	phường	Quang Trung
10519	288	3	phường	Nguyễn Trãi
10525	288	3	phường	Trần Hưng Đạo
10528	288	3	phường	Trần Phú
10531	288	3	phường	Thanh Bình
10532	288	3	phường	Tân Bình
10534	288	3	phường	Lê Thanh Nghị
10537	288	3	phường	Hải Tân
10540	288	3	phường	Tứ Minh
10543	288	3	phường	Việt Hoà
10660	288	3	phường	Ái Quốc
10663	288	3	xã	An Thượng
10672	288	3	phường	Nam Đồng
10822	288	3	xã	Quyết Thắng
10837	288	3	xã	Tiền Tiến
11002	288	3	phường	Thạch Khôi
11005	288	3	xã	Liên Hồng
11011	288	3	phường	Tân Hưng
11017	288	3	xã	Gia Xuyên
11077	288	3	xã	Ngọc Sơn
290	30	2	thành phố	Chí Linh
10546	290	3	phường	Phả Lại
10549	290	3	phường	Sao Đỏ
10552	290	3	phường	Bến Tắm
10555	290	3	xã	Hoàng Hoa Thám
10558	290	3	xã	Bắc An
10561	290	3	xã	Hưng Đạo
10564	290	3	xã	Lê Lợi
10567	290	3	phường	Hoàng Tiến
10570	290	3	phường	Cộng Hoà
10573	290	3	phường	Hoàng Tân
10576	290	3	phường	Cổ Thành
10579	290	3	phường	Văn An
10582	290	3	phường	Chí Minh
10585	290	3	phường	Văn Đức
10588	290	3	phường	Thái Học
10591	290	3	xã	Nhân Huệ
10594	290	3	phường	An Lạc
10600	290	3	phường	Đồng Lạc
10603	290	3	phường	Tân Dân
291	30	2	huyện	Nam Sách
10606	291	3	thị trấn	Nam Sách
10609	291	3	xã	Nam Hưng
10612	291	3	xã	Nam Tân
10615	291	3	xã	Hợp Tiến
10618	291	3	xã	Hiệp Cát
10621	291	3	xã	Quốc Tuấn
10630	291	3	xã	An Bình
10633	291	3	xã	Trần Phú
10636	291	3	xã	An Sơn
10639	291	3	xã	Cộng Hòa
10642	291	3	xã	Thái Tân
10645	291	3	xã	An Phú
10654	291	3	xã	Hồng Phong
10657	291	3	xã	Đồng Lạc
10666	291	3	xã	Minh Tân
292	30	2	thị xã	Kinh Môn
10675	292	3	phường	An Lưu
10678	292	3	xã	Bạch Đằng
10681	292	3	phường	Thất Hùng
10684	292	3	xã	Lê Ninh
10693	292	3	phường	Phạm Thái
10696	292	3	phường	Duy Tân
10699	292	3	phường	Tân Dân
10702	292	3	phường	Minh Tân
10705	292	3	xã	Quang Thành
10708	292	3	xã	Hiệp Hòa
10714	292	3	phường	Phú Thứ
10717	292	3	xã	Thăng Long
10720	292	3	xã	Lạc Long
10723	292	3	phường	An Sinh
10726	292	3	phường	Hiệp Sơn
10729	292	3	xã	Thượng Quận
10732	292	3	phường	An Phụ
10735	292	3	phường	Hiệp An
10738	292	3	phường	Long Xuyên
10741	292	3	phường	Thái Thịnh
10744	292	3	phường	Hiến Thành
10747	292	3	xã	Minh Hòa
293	30	2	huyện	Kim Thành
10750	293	3	thị trấn	Phú Thái
10756	293	3	xã	Lai Khê
10762	293	3	xã	Vũ Dũng
10768	293	3	xã	Tuấn Việt
10771	293	3	xã	Kim Xuyên
10777	293	3	xã	Ngũ Phúc
10780	293	3	xã	Kim Anh
10783	293	3	xã	Kim Liên
10786	293	3	xã	Kim Tân
10792	293	3	xã	Kim Đính
10798	293	3	xã	Hòa Bình
10801	293	3	xã	Tam Kỳ
10804	293	3	xã	Đồng Cẩm
10810	293	3	xã	Đại Đức
294	30	2	huyện	Thanh Hà
10813	294	3	thị trấn	Thanh Hà
10816	294	3	xã	Hồng Lạc
10825	294	3	xã	Tân Việt
10828	294	3	xã	Cẩm Việt
10831	294	3	xã	Thanh An
10834	294	3	xã	Thanh Lang
10840	294	3	xã	Tân An
10843	294	3	xã	Liên Mạc
10846	294	3	xã	Thanh Hải
10855	294	3	xã	Thanh Xuân
10861	294	3	xã	Thanh Tân
10864	294	3	xã	An Phượng
10867	294	3	xã	Thanh Sơn
10876	294	3	xã	Thanh Quang
10879	294	3	xã	Thanh Hồng
10882	294	3	xã	Vĩnh Cường
295	30	2	huyện	Cẩm Giàng
10888	295	3	thị trấn	Cẩm Giang
10891	295	3	thị trấn	Lai Cách
10894	295	3	xã	Cẩm Hưng
10897	295	3	xã	Cẩm Hoàng
10900	295	3	xã	Cẩm Văn
10903	295	3	xã	Ngọc Liên
10909	295	3	xã	Cẩm Vũ
10912	295	3	xã	Đức Chính
10918	295	3	xã	Định Sơn
10924	295	3	xã	Lương Điền
10927	295	3	xã	Cao An
10930	295	3	xã	Tân Trường
10933	295	3	xã	Phúc Điền
10939	295	3	xã	Cẩm Đông
10942	295	3	xã	Cẩm Đoài
296	30	2	huyện	Bình Giang
10945	296	3	thị trấn	Kẻ Sặt
10951	296	3	xã	Vĩnh Hưng
10954	296	3	xã	Hùng Thắng
10960	296	3	xã	Vĩnh Hồng
10963	296	3	xã	Long Xuyên
10966	296	3	xã	Tân Việt
10969	296	3	xã	Thúc Kháng
10972	296	3	xã	Tân Hồng
10978	296	3	xã	Hồng Khê
10981	296	3	xã	Thái Minh
10984	296	3	xã	Cổ Bì
10987	296	3	xã	Nhân Quyền
10990	296	3	xã	Thái Dương
10993	296	3	xã	Thái Hòa
10996	296	3	xã	Bình Xuyên
297	30	2	huyện	Gia Lộc
10999	297	3	thị trấn	Gia Lộc
11008	297	3	xã	Thống Nhất
11020	297	3	xã	Yết Kiêu
11035	297	3	xã	Gia Phúc
11038	297	3	xã	Gia Tiến
11041	297	3	xã	Lê Lợi
11044	297	3	xã	Toàn Thắng
11047	297	3	xã	Hoàng Diệu
11050	297	3	xã	Hồng Hưng
11053	297	3	xã	Phạm Trấn
11056	297	3	xã	Đoàn Thượng
11059	297	3	xã	Thống Kênh
11065	297	3	xã	Nhật Quang
11071	297	3	xã	Quang Đức
298	30	2	huyện	Tứ Kỳ
11074	298	3	thị trấn	Tứ Kỳ
11083	298	3	xã	Đại Sơn
11086	298	3	xã	Hưng Đạo
11092	298	3	xã	Bình Lăng
11095	298	3	xã	Chí Minh
11098	298	3	xã	Kỳ Sơn
11101	298	3	xã	Quang Phục
11113	298	3	xã	Tân Kỳ
11116	298	3	xã	Quang Khải
11119	298	3	xã	Đại Hợp
11122	298	3	xã	Dân An
11125	298	3	xã	An Thanh
11128	298	3	xã	Minh Đức
11131	298	3	xã	Văn Tố
11134	298	3	xã	Quang Trung
11140	298	3	xã	Lạc Phượng
11143	298	3	xã	Tiên Động
11146	298	3	xã	Nguyên Giáp
11149	298	3	xã	Hà Kỳ
11152	298	3	xã	Hà Thanh
299	30	2	huyện	Ninh Giang
11161	299	3	xã	Ứng Hoè
11164	299	3	xã	Nghĩa An
11167	299	3	xã	Đức Phúc
11173	299	3	xã	An Đức
11179	299	3	xã	Tân Hương
11185	299	3	xã	Vĩnh Hòa
11188	299	3	xã	Bình Xuyên
11197	299	3	xã	Tân Phong
11203	299	3	thị trấn	Ninh Giang
11206	299	3	xã	Tân Quang
11215	299	3	xã	Hồng Dụ
11218	299	3	xã	Văn Hội
11224	299	3	xã	Hồng Phong
11227	299	3	xã	Hiệp Lực
11230	299	3	xã	Kiến Phúc
11233	299	3	xã	Hưng Long
300	30	2	huyện	Thanh Miện
11239	300	3	thị trấn	Thanh Miện
11242	300	3	xã	Thanh Tùng
11245	300	3	xã	Phạm Kha
11248	300	3	xã	Ngô Quyền
11251	300	3	xã	Đoàn Tùng
11254	300	3	xã	Hồng Quang
11257	300	3	xã	Tân Trào
11260	300	3	xã	Lam Sơn
11263	300	3	xã	Đoàn Kết
11266	300	3	xã	Lê Hồng
11269	300	3	xã	Tứ Cường
11275	300	3	xã	Ngũ Hùng
11278	300	3	xã	Cao Thắng
11281	300	3	xã	Chi Lăng Bắc
11284	300	3	xã	Chi Lăng Nam
11287	300	3	xã	Thanh Giang
11293	300	3	xã	Hồng Phong
31		1	thành phố	Hải Phòng
303	31	2	quận	Hồng Bàng
11296	303	3	phường	Quán Toan
11299	303	3	phường	Hùng Vương
11302	303	3	phường	Sở Dầu
11305	303	3	phường	Thượng Lý
11311	303	3	phường	Minh Khai
11320	303	3	phường	Hoàng Văn Thụ
11323	303	3	phường	Phan Bội Châu
11587	303	3	phường	Đại Bản
11599	303	3	phường	An Hưng
11602	303	3	phường	An Hồng
304	31	2	quận	Ngô Quyền
11329	304	3	phường	Máy Chai
11335	304	3	phường	Vạn Mỹ
11338	304	3	phường	Cầu Tre
11341	304	3	phường	Gia Viên
11344	304	3	phường	Cầu Đất
11350	304	3	phường	Đông Khê
11359	304	3	phường	Đằng Giang
11365	304	3	phường	Lạch Tray
305	31	2	quận	Lê Chân
11371	305	3	phường	An Biên
11383	305	3	phường	Trần Nguyên Hãn
11395	305	3	phường	Hàng Kênh
11401	305	3	phường	An Dương
11404	305	3	phường	Dư Hàng Kênh
11405	305	3	phường	Kênh Dương
11407	305	3	phường	Vĩnh Niệm
306	31	2	quận	Hải An
11410	306	3	phường	Đông Hải 1
11411	306	3	phường	Đông Hải 2
11413	306	3	phường	Đằng Lâm
11414	306	3	phường	Thành Tô
11416	306	3	phường	Đằng Hải
11419	306	3	phường	Nam Hải
11422	306	3	phường	Cát Bi
11425	306	3	phường	Tràng Cát
307	31	2	quận	Kiến An
11431	307	3	phường	Đồng Hoà
11434	307	3	phường	Bắc Sơn
11437	307	3	phường	Nam Sơn
11440	307	3	phường	Ngọc Sơn
11443	307	3	phường	Trần Thành Ngọ
11446	307	3	phường	Văn Đẩu
11449	307	3	phường	Bắc Hà
308	31	2	quận	Đồ Sơn
11455	308	3	phường	Ngọc Xuyên
11458	308	3	phường	Hải Sơn
11461	308	3	phường	Vạn Hương
11465	308	3	phường	Minh Đức
11467	308	3	phường	Bàng La
11737	308	3	phường	Hợp Đức
309	31	2	quận	Dương Kinh
11683	309	3	phường	Đa Phúc
11686	309	3	phường	Hưng Đạo
11689	309	3	phường	Anh Dũng
11692	309	3	phường	Hải Thành
11707	309	3	phường	Hoà Nghĩa
11740	309	3	phường	Tân Thành
311	31	2	thành phố	Thuỷ Nguyên
11473	311	3	phường	Minh Đức
11485	311	3	xã	Liên Xuân
11488	311	3	phường	Lưu Kiếm
11500	311	3	xã	Bạch Đằng
11503	311	3	xã	Ninh Sơn
11506	311	3	phường	Quảng Thanh
11512	311	3	phường	Trần Hưng Đạo
11518	311	3	xã	Quang Trung
11521	311	3	phường	Lê Hồng Phong
11527	311	3	phường	Hoà Bình
11530	311	3	phường	Thủy Hà
11533	311	3	phường	An Lư
11539	311	3	phường	Phạm Ngũ Lão
11542	311	3	phường	Nam Triệu Giang
11545	311	3	phường	Tam Hưng
11551	311	3	phường	Lập Lễ
11557	311	3	phường	Thiên Hương
11560	311	3	phường	Thuỷ Đường
11569	311	3	phường	Hoàng Lâm
11572	311	3	phường	Hoa Động
11578	311	3	phường	Dương Quan
312	31	2	quận	An Dương
11581	312	3	phường	Lê Lợi
11584	312	3	phường	Lê Thiện
11590	312	3	phường	An Hoà
11593	312	3	phường	Hồng Phong
11596	312	3	phường	Tân Tiến
11608	312	3	phường	Nam Sơn
11614	312	3	phường	An Hải
11617	312	3	phường	Đồng Thái
11623	312	3	phường	An Đồng
11626	312	3	phường	Hồng Thái
313	31	2	huyện	An Lão
11629	313	3	thị trấn	An Lão
11632	313	3	xã	Bát Trang
11635	313	3	xã	Trường Thọ
11638	313	3	xã	Trường Thành
11641	313	3	xã	An Tiến
11644	313	3	xã	Quang Hưng
11647	313	3	xã	Quang Trung
11650	313	3	xã	Quốc Tuấn
11653	313	3	xã	An Thắng
11656	313	3	thị trấn	Trường Sơn
11659	313	3	xã	Tân Dân
11662	313	3	xã	Thái Sơn
11665	313	3	xã	Tân Viên
11668	313	3	xã	Mỹ Đức
11671	313	3	xã	Chiến Thắng
11674	313	3	xã	An Thọ
11677	313	3	xã	An Thái
314	31	2	huyện	Kiến Thuỵ
11680	314	3	thị trấn	Núi Đối
11695	314	3	xã	Đông Phương
11698	314	3	xã	Thuận Thiên
11701	314	3	xã	Hữu Bằng
11704	314	3	xã	Đại Đồng
11710	314	3	xã	Ngũ Phúc
11713	314	3	xã	Kiến Quốc
11716	314	3	xã	Du Lễ
11722	314	3	xã	Thanh Sơn
11725	314	3	xã	Minh Tân
11728	314	3	xã	Kiến Hưng
11734	314	3	xã	Tân Phong
11743	314	3	xã	Tân Trào
11746	314	3	xã	Đoàn Xá
11749	314	3	xã	Tú Sơn
11752	314	3	xã	Đại Hợp
315	31	2	huyện	Tiên Lãng
11755	315	3	thị trấn	Tiên Lãng
11758	315	3	xã	Đại Thắng
11761	315	3	xã	Tiên Cường
11764	315	3	xã	Tự Cường
11770	315	3	xã	Quyết Tiến
11773	315	3	xã	Khởi Nghĩa
11776	315	3	xã	Tiên Thanh
11779	315	3	xã	Cấp Tiến
11782	315	3	xã	Kiến Thiết
11785	315	3	xã	Đoàn Lập
11791	315	3	xã	Tân Minh
11797	315	3	xã	Tiên Thắng
11800	315	3	xã	Tiên Minh
11803	315	3	xã	Bắc Hưng
11806	315	3	xã	Nam Hưng
11809	315	3	xã	Hùng Thắng
11812	315	3	xã	Tây Hưng
11815	315	3	xã	Đông Hưng
11821	315	3	xã	Vinh Quang
316	31	2	huyện	Vĩnh Bảo
11824	316	3	thị trấn	Vĩnh Bảo
11827	316	3	xã	Dũng Tiến
11830	316	3	xã	Giang Biên
11833	316	3	xã	Thắng Thuỷ
11836	316	3	xã	Trung Lập
11839	316	3	xã	Việt Tiến
11842	316	3	xã	Vĩnh An
11848	316	3	xã	Vĩnh Hoà
11851	316	3	xã	Hùng Tiến
11857	316	3	xã	Tân Hưng
11860	316	3	xã	Tân Liên
11866	316	3	xã	Vĩnh Hưng
11875	316	3	xã	Vĩnh Hải
11881	316	3	xã	Liên Am
11884	316	3	xã	Lý Học
11887	316	3	xã	Tam Cường
11890	316	3	xã	Hoà Bình
11893	316	3	xã	Tiền Phong
11902	316	3	xã	Cao Minh
11911	316	3	xã	Trấn Dương
317	31	2	huyện	Cát Hải
11914	317	3	thị trấn	Cát Bà
11917	317	3	thị trấn	Cát Hải
11920	317	3	xã	Nghĩa Lộ
11923	317	3	xã	Đồng Bài
11926	317	3	xã	Hoàng Châu
11929	317	3	xã	Văn Phong
11932	317	3	xã	Phù Long
11935	317	3	xã	Gia Luận
11938	317	3	xã	Hiền Hào
11941	317	3	xã	Trân Châu
11944	317	3	xã	Việt Hải
11947	317	3	xã	Xuân Đám
318	31	2	huyện	Bạch Long Vĩ
33		1	tỉnh	Hưng Yên
323	33	2	thành phố	Hưng Yên
11950	323	3	phường	Lam Sơn
11953	323	3	phường	Hiến Nam
11956	323	3	phường	An Tảo
11959	323	3	phường	Lê Lợi
11962	323	3	phường	Minh Khai
11968	323	3	phường	Hồng Châu
11971	323	3	xã	Trung Nghĩa
11974	323	3	xã	Liên Phương
11977	323	3	xã	Phương Nam
11980	323	3	xã	Quảng Châu
11983	323	3	xã	Bảo Khê
12331	323	3	xã	Phú Cường
12334	323	3	xã	Hùng Cường
12385	323	3	xã	Tân Hưng
12388	323	3	xã	Hoàng Hanh
325	33	2	huyện	Văn Lâm
11986	325	3	thị trấn	Như Quỳnh
11989	325	3	xã	Lạc Đạo
11992	325	3	xã	Chỉ Đạo
11995	325	3	xã	Đại Đồng
11998	325	3	xã	Việt Hưng
12001	325	3	xã	Tân Quang
12004	325	3	xã	Đình Dù
12007	325	3	xã	Minh Hải
12010	325	3	xã	Lương Tài
12013	325	3	xã	Trưng Trắc
12016	325	3	xã	Lạc Hồng
326	33	2	huyện	Văn Giang
12019	326	3	thị trấn	Văn Giang
12022	326	3	xã	Xuân Quan
12025	326	3	xã	Cửu Cao
12028	326	3	xã	Phụng Công
12031	326	3	xã	Nghĩa Trụ
12034	326	3	xã	Long Hưng
12037	326	3	xã	Vĩnh Khúc
12040	326	3	xã	Liên Nghĩa
12043	326	3	xã	Tân Tiến
12046	326	3	xã	Thắng Lợi
12049	326	3	xã	Mễ Sở
327	33	2	huyện	Yên Mỹ
12052	327	3	thị trấn	Yên Mỹ
12055	327	3	xã	Nguyễn Văn Linh
12061	327	3	xã	Đồng Than
12064	327	3	xã	Ngọc Long
12067	327	3	xã	Liêu Xá
12070	327	3	xã	Hoàn Long
12073	327	3	xã	Tân Lập
12076	327	3	xã	Thanh Long
12079	327	3	xã	Yên Phú
12085	327	3	xã	Trung Hòa
12091	327	3	xã	Việt Yên
12100	327	3	xã	Tân Minh
328	33	2	thị xã	Mỹ Hào
12103	328	3	phường	Bần Yên Nhân
12106	328	3	phường	Phan Đình Phùng
12109	328	3	xã	Cẩm Xá
12112	328	3	xã	Dương Quang
12115	328	3	xã	Hòa Phong
12118	328	3	phường	Nhân Hòa
12121	328	3	phường	Dị Sử
12124	328	3	phường	Bạch Sam
12127	328	3	phường	Minh Đức
12130	328	3	phường	Phùng Chí Kiên
12133	328	3	xã	Xuân Dục
12136	328	3	xã	Ngọc Lâm
12139	328	3	xã	Hưng Long
329	33	2	huyện	Ân Thi
12142	329	3	thị trấn	Ân Thi
12145	329	3	xã	Phù Ủng
12148	329	3	xã	Bắc Sơn
12151	329	3	xã	Bãi Sậy
12154	329	3	xã	Đào Dương
12157	329	3	xã	Quang Vinh
12160	329	3	xã	Vân Du
12166	329	3	xã	Xuân Trúc
12169	329	3	xã	Hoàng Hoa Thám
12172	329	3	xã	Quảng Lãng
12175	329	3	xã	Đa Lộc
12178	329	3	xã	Đặng Lễ
12181	329	3	xã	Cẩm Ninh
12184	329	3	xã	Nguyễn Trãi
12190	329	3	xã	Hồ Tùng Mậu
12193	329	3	xã	Tiền Phong
12196	329	3	xã	Hồng Quang
12202	329	3	xã	Hạ Lễ
330	33	2	huyện	Khoái Châu
12205	330	3	thị trấn	Khoái Châu
12208	330	3	xã	Đông Tảo
12211	330	3	xã	Bình Minh
12214	330	3	xã	Phạm Hồng Thái
12220	330	3	xã	Ông Đình
12223	330	3	xã	Tân Dân
12226	330	3	xã	Tứ Dân
12229	330	3	xã	An Vĩ
12232	330	3	xã	Đông Kết
12238	330	3	xã	Dân Tiến
12244	330	3	xã	Đồng Tiến
12247	330	3	xã	Tân Châu
12250	330	3	xã	Liên Khê
12253	330	3	xã	Phùng Hưng
12256	330	3	xã	Việt Hòa
12259	330	3	xã	Đông Ninh
12262	330	3	xã	Đại Tập
12265	330	3	xã	Chí Minh
12271	330	3	xã	Thuần Hưng
12274	330	3	xã	Nguyễn Huệ
331	33	2	huyện	Kim Động
12280	331	3	thị trấn	Lương Bằng
12283	331	3	xã	Nghĩa Dân
12286	331	3	xã	Toàn Thắng
12289	331	3	xã	Vĩnh Xá
12292	331	3	xã	Phạm Ngũ Lão
12295	331	3	xã	Phú Thọ
12298	331	3	xã	Đồng Thanh
12301	331	3	xã	Song Mai
12304	331	3	xã	Chính Nghĩa
12313	331	3	xã	Mai Động
12316	331	3	xã	Đức Hợp
12319	331	3	xã	Hùng An
12322	331	3	xã	Ngọc Thanh
12325	331	3	xã	Diên Hồng
12328	331	3	xã	Hiệp Cường
332	33	2	huyện	Tiên Lữ
12337	332	3	thị trấn	Vương
12340	332	3	xã	Hưng Đạo
12346	332	3	xã	Nhật Tân
12352	332	3	xã	Lệ Xá
12355	332	3	xã	An Viên
12361	332	3	xã	Trung Dũng
12364	332	3	xã	Hải Thắng
12367	332	3	xã	Thủ Sỹ
12370	332	3	xã	Thiện Phiến
12373	332	3	xã	Thụy Lôi
12376	332	3	xã	Cương Chính
333	33	2	huyện	Phù Cừ
12391	333	3	thị trấn	Trần Cao
12394	333	3	xã	Minh Tân
12397	333	3	xã	Phan Sào Nam
12400	333	3	xã	Quang Hưng
